"Symbol" "GSM429241" "GSM429243" "GSM429245" "GSM429247" "GSM429249" "GSM429251" "GSM429253" "GSM429255" "GSM429257" "GSM429259" "GSM429261" "GSM429263" "GSM429265" "GSM429267" "GSM429269" "GSM429271" "GSM429273" "GSM429275" "GSM429277" "GSM429279" "GSM429242" "GSM429244" "GSM429246" "GSM429248" "GSM429250" "GSM429252" "GSM429254" "GSM429256" "GSM429258" "GSM429260" "GSM429262" "GSM429264" "GSM429266" "GSM429268" "GSM429270" "GSM429272" "GSM429274" "GSM429276" "GSM429278" "GSM429280"
"EGFL6" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.43781327637498 2.13640333644798 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"DNAJC6" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5.82953908649409 0 0 0 2.27479624194762 8.71220700999525 0 0 2.4285139749131 0 0 3.10663954547999 0 0 0
"RND3" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.67013756515165 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"MEP1B" 0 0 0 0 0 0 0 0 2.1109605185364 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"IMPG2" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ACE2" 0 0 0 0 2.58631838032156 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.32223015236331 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"KRT15" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.29095492687685 0 0 0 0 0 2.15293895953773 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"IGSF3" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.35785174440779 0 0 2.7395212664426 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ADCY10" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.16853122269722 0 0 0 0 2.4061240437042 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.32912463841705 0 0
"MSI1" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4.75908726294815 0 0 0 0 0 0 0 0 0 0 0 0 0 2.11031334882318
"PSPH" 0 0 0 0 0 0 0 0 0 0 2.04249111458948 0 2.14393937487314 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.61890087866113 0 0 0 0 0 0 0 0 0
"PSPHP1" 0 0 0 0 0 0 0 0 0 0 2.04249111458948 0 2.14393937487314 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.61890087866113 0 0 0 0 0 0 0 0 0
"PDHA2" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.82547561201302 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.26478127289631
"IDI2-AS1" 0 0 0 0 0 0 0 0 0 2.10637941345306 0 0 0 0 0 0 0 0 0 0 0 2.19108499499789 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"SH3TC2" 0 0 0 0 0 2.378444991662 0 0 0 0 0 0 0 0 0 0 0 0 0 2.06656673770893 0 0 0 0 0 2.7011165197603 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ADCY8" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.15337194775974 0 2.5091306739874 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"BMP5" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.06460423364071 0 0 0 0 0 0 0 2.19006878419285 0 0 0 0 0 0 0 0 4.13588596799939 0 0
"CST1" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.88151321077663 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"NPY2R" 0 2.31551477865089 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"KCNS3" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.86879443632615 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"FGF8" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.96255552094635 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"CCNA1" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.41487848484217 3.05922513600456 0 0 0 2.57129880159439 0 0 0 0 0 2.87577492599049 0 0 0 0 0 0 0 3.44032520773705
"PCLO" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.55368661260668 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.24954030806551 0 0 2.60326828567461
"SOX18" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.65292592000046 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"AKR1B10" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.59993405672495 0 3.05033321048192 0 0 0 0 0 0 0 0
"CHM" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.66158514303776 0 0 0 0 0 0 0 0 0 0 0 0 0 2.65236474458762 0 0 3.15091916791953 0 0 0 0 0 0 2.14658627972837
"SLC6A20" 0 0 0 0 0 0 0 0 0 2.07385067623987 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.71087051412988 0 0 0 2.75496138591926 0 0 0 2.17395118146443 0 0 0
"ART4" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.49503944699009 0 0 0 0 0 0 0 0 0 0 0 2.86252081963557 0 0 0 0 0 4.79918650378978 0 0 0 0 0
"CD44-AS1" 0 0 0 0 0 0 0 0 0 2.42811468010701 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ZNF550" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.68815171793351 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"CHRM2" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.20498489635412 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"BCAP29" 0 0 0 0 0 0 0 2.00041803525154 0 0 0 0 0 0 0 0 0 0 0 0 0 2.70266655572042 0 0 0 4.29194847868442 0 0 0 0 0 0 0 2.20522610948194 0 0 0 4.07251277308364 0 0
"TNNC1" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.13464467162581 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"SPATA31A5" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.13374278274063 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.62961358894134
"SPATA31A1" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.13374278274063 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.62961358894134
"SPATA31A6" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.13374278274063 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.62961358894134
"SPATA31A7" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.13374278274063 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.62961358894134
"SPATA31A3" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.13374278274063 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.62961358894134
"KRT18P44" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.99904827001337 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"DPY19L1P1" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"PSD3" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.32459046004947 2.00057081466476 0 0 0 0 0 0 0
"XYLB" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.0485636811116 0 2.42482467369767 0 0 0 0 0 0 0 0 0 2.19402846939575 0 0 0 0 0 0 0
"ERG" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.772553571987 0 0 0 0 0 0 0 0 2.4931279493921 2.36621393951357 2.74215832296585 0 2.83056779826302 0 0 2.35497065491031 0 0 2.20779305824116
"SLC19A3" 2.14414006783773 0 0 0 0 0 0 0 0 2.14779630169562 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.26727118577444 0 0 0 0 0 0 0 0
"DYNC2LI1" 0 2.14779432107692 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.03582741117524 0 0 0 0 0 0 0 2.40545263904194 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"VLDLR" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4.15813701217743 0 0 2.13289661142086 0 0 0 2.57110164351747 0 0 3.26216146869191 0 0 0 0
"HIST1H3B" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"MYH7B" 0 0 0 0 0 0 0 0 0 0 0 2.22464718957443 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.37772533805211 0 0 0 0 0 0 0
"TMEM257" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.29402265007394 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.32583479065419 0 0 0 0 0
"AMELY" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.02028132365566 0 0 2.60521559514066 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ZNF273" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.158249721953 0 0 0 0 0 0 0 0 0 0 0 0 2.64480493100292 0 0 0 0 0 0 0 0 0 0 0 0
"MC4R" 0 0 0 0 2.27528617890254 0 0 0 0 2.24906559194456 0 0 0 0 0 0 0 0 0 0 2.99396819789556 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.12979901666934 0 0 0 0
"CHGA" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.15377287126414 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.44789348264301
"SLC10A2" 0 0 0 0 0 0 0 0 0 2.16800862015669 0 2.0243750527682 0 0 0 0 0 0 0 0 0 0 0 0 0 2.17486759291593 0 0 0 2.32787621066756 0 0 0 2.3243559511496 0 2.08893564166095 0 2.12456673823288 2.29547105232349 0
"HSD17B6" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.01758071362118 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ELL2P3" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.23704128934642 0 3.15158265430445 0 0 0 0 0 0 0 0
"LIN28A" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.15704931072934 0 0 0 2.53368113843676 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"UBD" 0 0 0 0 2.34797071071612 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"TENM3" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.2145138319052 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"DCSTAMP" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.00274076034899 0 0 0 0 2.63442255516077 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"TNFSF11" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.6813967371832 0 0 0 0 0 0 0 0 0 0 0 0
"IVL" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"EYA2" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.05274169497139 0 0 2.22078029345327 0 2.18361891349722 0 0 0 0 0 0 0 2.0723637919992 0 0 0 0 0 0 0 0 0
"IGFBP2" 0 0 0 0 2.05839142403973 0 0 0 0 0 0 0 0 0 0 0 2.46884792580994 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ELAVL4" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.6939314478417 0 0 2.59516216105158 0 0 0 0 0 0 0
"RAPSN" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.79051232010426 0 0 0 0 0 2.4035054550783 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"TFAP2C" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.6853741723045 0 0 0 0 0 0 2.21069966767838
"MECOM" 0 0 0 0 0 0 0 0 0 0 0 2.20766992523635 0 0 0 0 0 0 0 0 4.68706848829438 0 0 0 0 0 0 0 0 0 2.29879308773339 0 0 0 0 0 0 0 0 0
"COX6CP2" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.20626629247313 0 0 0 0 2.61592479977822 0 0 0 2.11120783669833 0 0 0 0 0 2.17495017383964 0
"PPIC" 0 0 0 0 0 0 0 0 0 2.59046790281014 0 0 0 0 0 0 0 0 0 0 2.45252951453763 0 0 0 0 0 0 0 0 3.75400983281257 0 2.12370912721058 0 0 0 0 0 0 0 0
"RPS20P22" 0 0 0 2.30532402001909 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.15230235739405 0 0
"GCNT4" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.61921138611104 0 0 0 0 0 0 0 0 0 0
"NTN1" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"STMN2" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.1803512288593 0 0 2.98824486477461 2.26491367931322 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"NUS1P2" 0 0 0 0 0 0 0 0 0 2.43353270726007 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6.03851449816475 0 0 0 0 0 2.19014523607579 0 0 0 0 0 0 0 0
"NUS1P3" 0 0 0 0 0 0 0 0 0 2.43353270726007 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6.03851449816475 0 0 0 0 0 2.19014523607579 0 0 0 0 0 0 0 0
"CDH10" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.98988443351587 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.57961510741916 0 0 0 0 3.08011578024794 2.36498680446604 0 4.16408440902224
"CDKN2B" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.09219825675992 0 0 0 0 0 0 0 0 0 2.14811918228684 0 0 0 0 0 0 0 0 0 2.374307328477
"REG3A" 0 0 0 0 0 0 0 0 0 0 0 2.84517215489864 0 0 0 0 0 0 0 0 0 0 0 0 0 2.03127976187071 0 0 0 0 0 0 0 0 0 0 2.40634769734799 0 0 0
"GML" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.65801963659714 0 0 0 0 0 0 0 2.96196914261143 0 0 0 0 0 0 0 0 0 0 0
"NEK2" 0 0 0 0 0 0 0 0 0 0 0 0 3.59125761624945 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.66830618123254 0 0 0 0 0 0 0
"POF1B" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.35599382777935 2.055184257822 0 2.66740179219636 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"PHKA1" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.63081766620799 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.90830291642423 0 0
"FBN1" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.84294252937339 2.46201782746818 0 0 0 2.18759649816017 0 0 0 0 2.38262712027986 0 0 0 0 0 0 0 0 0 0
"PPARG" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.77354544757285 0 0 2.33606914582986 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"SCN3B" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"FBXO22" 0 0 0 0 0 0 0 2.17550176838855 0 0 0 0 0 0 0 0 0 2.00114895418851 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"MAGEB2" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.6975628629158
"HSPA2" 0 0 0 2.39393047991956 0 0 0 0 0 0 0 0 0 0 0 0 0 2.11369842156719 0 0 0 0 0 2.28388291954064 0 0 0 0 2.22293730409469 0 0 0 0 0 0 0 0 0 0 0
"MOCOS" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.11777588409122 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"OR2F2" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.23685764593023 0 2.20336451028043 0 0 0 0 0 0 0 0 0 0 0 3.9562594458145
"CNTF" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.64947011608845 0 0 0 0 0 0 0 2.09858207962548 0 0 2.18738565829284 0 0 0 0 0 0 0 0 0 0 0 0 2.03440290309524 2.39798793211854
"ZFP91-CNTF" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.64947011608845 0 0 0 0 0 0 0 2.09858207962548 0 0 2.18738565829284 0 0 0 0 0 0 0 0 0 0 0 0 2.03440290309524 2.39798793211854
"RN7SKP150" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.14372977923836 0 0 0 0 0 0 0 0 0 2.28825712357479 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"GRHL2" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.33848598203021 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"AMOTL2" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.13762417700885 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"LRIT1" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.59622297817683 0 0 3.6568249556111 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.46613876858284
"NMNAT2" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.55010655793039 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.21713784368955 0
"CKMT2" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.22012005506036 0 0 0 0 0 0 0 0 0 0 0 0 0 2.0218794863003 0 0 0 0 0 0 0 0 0
"GDF10" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.10517160337682 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"TEP1" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.562249377301 3.26589453819855 0 3.24803799106812 0 0 2.08248073292514 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"TAS2R3" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.52457610621009 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"NDUFAF5" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.75157721352655 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.04683473488291 0 0 0
"RNLS" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.21738039097576 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"SLCO5A1" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.17115388708414 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"GEM" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.46800972936976 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ADGRB2" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.20075493284184 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"KRT31" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.22784983555086 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"SEPT10P1" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.34333304962968 0 0 0 0 0 0 0 0 0 0 2.08130806809836 0 0 0 0 0 0 0 0
"BHMT2" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.63439480721865 2.66609584304583 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ZIC4" 0 0 0 0 2.97419944189402 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"GNG13" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.18797902067205 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"SMG7-AS1" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.72416942740228 0 0 0 0 0 2.45287150596545 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"PCNX4" 0 0 0 0 2.17138508092343 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4.83870085219321 0 0 0 0 0 0 0 0 0 0 0 3.61198495458814 0 2.07091479410063
"CRHBP" 0 0 0 0 2.06787305461748 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.53543220335408 0 0 0 0 0 0 0 0 0 0 2.22203772984043 0 0 0 0 0 0 0 0
"BMPR1APS2" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.36515911629807 0 0 0 0 0 0 0 0 0 0 3.74930020461789 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"SHROOM2" 0 0 0 0 2.26940760344842 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"OR7E19P" 0 0 0 2.23215485292391 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.08313148995951 0 0 0 0 0 0 0 0 0 0 2.99092021902393 0 2.14739515254373 0 0 0 0
"BCAR3" 0 0 0 0 0 0 0 0 0 0 0 0 0 3.29140482369404 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.74187290735093 0 0 0 2.09594179333022 0 0 0 0
"EPB41L1" 0 0 0 0 0 2.03282499215812 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.19075591096792 2.44794474472289 0 0 0
"OCLN" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.61336655065464 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.24190427916672 0
"MXRA5" 0 0 0 0 2.77603054383613 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.9972520701612
"DPP6" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.11036026689174 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"CEP97" 0 0 0 0 0 0 0 0 0 0 0 0 2.24783560512661 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.09265680986972 0 0
"NRAP" 0 0 0 0 0 0 0 0 0 0 0 0 2.04678689993824 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.5851926911743 0 0 0 0 0 2.61852368732071 0 0
"CNMD" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.24263732809813 0 0 0 0 0 0 2.40478803128814 0 0 0 0 0 0 0
"USP2" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.78582509849224 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"CENPI" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.25744425344059 2.35748391100508 0 2.1129172106634 0 0 0 2.07616417316081 0 0 0 0 0 0 0 0 0 0 0 0 2.84772477058802
"PCOLCE2" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.74196003482107 2.19889351685856 2.20111237726033 0 0 0 0 0 0 0 0 0 0 0 0 0 2.30956850014274 0 0 0
"HAND2-AS1" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"CCKBR" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.82064799262829 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"MSLN" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"CCL20" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.12761887663647 0 0 0 0 0 0 0 0 0
"CYP2C18" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.32827170763152 3.4228991508837 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ZNF343" 0 0 0 0 0 0 0 0 0 2.18638305570351 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.25221144617692 0 0 0 0 0 0 0 0 0
